,BUS_1 Load,BUS_2 Load,BUS_3 Load,BUS_4 Load,BUS_5 Load
2040-09-05 17:00,97.8,195,150,112.5,420
2040-09-05 18:00,83.65,187.5,150,75,420
2040-09-05 19:00,90.6,52.5,150,75,420
2040-09-05 20:00,79.25,307.5,150,75,420
2040-09-05 21:00,86.55,322.5,150,75,420
2040-09-05 22:00,99.15,292.5,150,75,420
2040-09-05 23:00,86.95,22.5,150,75,420
2040-09-06 0:00,85.55,247.5,0,75,330
2040-09-06 1:00,87.5,112.5,0,75,330
2040-09-06 2:00,77.7,120,0,75,330
2040-09-06 3:00,99.5,277.5,0,75,330
2040-09-06 4:00,77.55,307.5,0,75,330
2040-09-06 5:00,97.25,232.5,0,75,330
2040-09-06 6:00,99.2,187.5,0,75,330
2040-09-06 7:00,82.3,187.5,0,75,330
2040-09-06 8:00,93.65,292.5,150,112.5,420
2040-09-06 9:00,94.95,7.5,150,112.5,420
2040-09-06 10:00,76.85,105,150,112.5,420
2040-09-06 11:00,91.75,90,150,112.5,420
2040-09-06 12:00,77.5,367.5,150,112.5,420
2040-09-06 13:00,81.85,232.5,150,112.5,420
2040-09-06 14:00,93.4,45,150,112.5,420
2040-09-06 15:00,93.05,90,150,112.5,420
2040-09-06 16:00,92.7,292.5,150,112.5,420
2040-09-06 17:00,94.45,22.5,150,112.5,420
2040-09-06 18:00,82.55,217.5,150,75,420
2040-09-06 19:00,84.55,367.5,150,75,420
2040-09-06 20:00,75.3,172.5,150,75,420
2040-09-06 21:00,87.05,172.5,150,75,420
2040-09-06 22:00,76.85,285,150,75,420
2040-09-06 23:00,85.3,210,150,75,420
2040-09-07 0:00,87.25,285,0,75,330
2040-09-07 1:00,91.95,345,0,75,330
2040-09-07 2:00,79.75,225,0,75,330
2040-09-07 3:00,99.6,75,0,75,330
2040-09-07 4:00,83.15,352.5,0,75,330
2040-09-07 5:00,89.45,37.5,0,75,330
2040-09-07 6:00,81.25,255,0,75,330
2040-09-07 7:00,89.35,307.5,0,75,330
2040-09-07 8:00,87.3,142.5,150,112.5,420
2040-09-07 9:00,75.15,330,150,112.5,420
2040-09-07 10:00,93.05,240,150,112.5,420
2040-09-07 11:00,84.9,277.5,150,112.5,420
2040-09-07 12:00,77.4,45,150,112.5,420
2040-09-07 13:00,78.15,300,150,112.5,420
2040-09-07 14:00,75.4,157.5,150,112.5,420
2040-09-07 15:00,99.85,330,150,112.5,420
2040-09-07 16:00,83.55,15,150,112.5,420
2040-09-07 17:00,81.75,240,150,112.5,420
2040-09-07 18:00,91.25,225,150,75,420
2040-09-07 19:00,90.2,187.5,150,75,420
2040-09-07 20:00,86,262.5,150,75,420
2040-09-07 21:00,88.65,112.5,150,75,420
2040-09-07 22:00,80.3,60,150,75,420
2040-09-07 23:00,89.2,90,150,75,420
2040-09-08 0:00,80.45,210,0,75,330
2040-09-08 1:00,83.55,195,0,75,330
2040-09-08 2:00,80.25,330,0,75,330
2040-09-08 3:00,89.2,337.5,0,75,330
2040-09-08 4:00,76.9,172.5,0,75,330
2040-09-08 5:00,98.5,255,0,75,330
2040-09-08 6:00,92.6,187.5,0,75,330
2040-09-08 7:00,97.05,292.5,0,75,330
2040-09-08 8:00,79.05,285,150,112.5,420
2040-09-08 9:00,77.55,150,150,112.5,420
2040-09-08 10:00,92,360,150,112.5,420
2040-09-08 11:00,94,360,150,112.5,420
2040-09-08 12:00,79.2,292.5,150,112.5,420
2040-09-08 13:00,77.9,127.5,150,112.5,420
2040-09-08 14:00,88.75,22.5,150,112.5,420
2040-09-08 15:00,83.15,90,150,112.5,420
2040-09-08 16:00,80.9,307.5,150,112.5,420
2040-09-08 17:00,81.7,165,150,112.5,420
2040-09-08 18:00,90.15,82.5,150,75,420
2040-09-08 19:00,81.55,322.5,150,75,420
2040-09-08 20:00,92.5,225,150,75,420
2040-09-08 21:00,82.15,322.5,150,75,420
2040-09-08 22:00,77.25,255,150,75,420
2040-09-08 23:00,82.2,127.5,150,75,420
2040-09-09 0:00,78.55,360,0,75,330
2040-09-09 1:00,94.8,52.5,0,75,330
2040-09-09 2:00,89.4,60,0,75,330
2040-09-09 3:00,95.75,195,0,75,330
2040-09-09 4:00,93.05,75,0,75,330
2040-09-09 5:00,81.7,105,0,75,330
2040-09-09 6:00,85.55,270,0,75,330
2040-09-09 7:00,77.9,315,0,75,330
2040-09-09 8:00,95.4,225,150,112.5,420
2040-09-09 9:00,97,247.5,150,112.5,420
2040-09-09 10:00,90.75,345,150,112.5,420
2040-09-09 11:00,95.3,285,150,112.5,420
2040-09-09 12:00,84.95,285,150,112.5,420
2040-09-09 13:00,85.85,277.5,150,112.5,420
2040-09-09 14:00,81.45,217.5,150,112.5,420
2040-09-09 15:00,96.7,247.5,150,112.5,420
2040-09-09 16:00,94.95,37.5,150,112.5,420
2040-09-09 17:00,97,142.5,150,112.5,420
2040-09-09 18:00,92.95,322.5,150,75,420
2040-09-09 19:00,80.45,135,150,75,420
2040-09-09 20:00,97.2,292.5,150,75,420
2040-09-09 21:00,97.05,270,150,75,420
2040-09-09 22:00,97.9,255,150,75,420
2040-09-09 23:00,76.2,315,150,75,420
2040-09-10 0:00,82.55,307.5,0,75,330
2040-09-10 1:00,81.7,345,0,75,330
2040-09-10 2:00,99.7,300,0,75,330
2040-09-10 3:00,93.6,360,0,75,330
2040-09-10 4:00,76.5,240,0,75,330
2040-09-10 5:00,81.05,285,0,75,330
2040-09-10 6:00,83.75,367.5,0,75,330
2040-09-10 7:00,85.5,105,0,75,330
2040-09-10 8:00,78.5,322.5,150,112.5,420
2040-09-10 9:00,85.95,330,150,112.5,420
2040-09-10 10:00,88.6,157.5,150,112.5,420
2040-09-10 11:00,77.55,285,150,112.5,420
2040-09-10 12:00,81.55,37.5,150,112.5,420
2040-09-10 13:00,92.25,150,150,112.5,420
2040-09-10 14:00,96.55,202.5,150,112.5,420
2040-09-10 15:00,90.7,90,150,112.5,420
2040-09-10 16:00,81.65,187.5,150,112.5,420
2040-09-10 17:00,94.85,150,150,112.5,420
2040-09-10 18:00,89.5,202.5,150,75,420
2040-09-10 19:00,78.9,30,150,75,420
2040-09-10 20:00,88.15,165,150,75,420
2040-09-10 21:00,83.15,202.5,150,75,420
2040-09-10 22:00,86.3,375,150,75,420
2040-09-10 23:00,90.5,300,150,75,420
2040-09-11 0:00,91.7,112.5,0,75,330
2040-09-11 1:00,83.5,225,0,75,330
2040-09-11 2:00,92.35,345,0,75,330
2040-09-11 3:00,95.5,105,0,75,330
2040-09-11 4:00,93.4,262.5,0,75,330
2040-09-11 5:00,92.15,150,0,75,330
2040-09-11 6:00,78.15,292.5,0,75,330
2040-09-11 7:00,78.95,247.5,0,75,330
2040-09-11 8:00,80.6,180,150,112.5,420
2040-09-11 9:00,89.65,322.5,150,112.5,420
2040-09-11 10:00,78.75,330,150,112.5,420
2040-09-11 11:00,96.4,300,150,112.5,420
2040-09-11 12:00,96.9,75,150,112.5,420
2040-09-11 13:00,84.65,90,150,112.5,420
2040-09-11 14:00,97.55,67.5,150,112.5,420
2040-09-11 15:00,84.5,270,150,112.5,420
2040-09-11 16:00,83,277.5,150,112.5,420
2040-09-11 17:00,92.95,225,150,112.5,420
2040-09-11 18:00,99.5,240,150,75,420
2040-09-11 19:00,95.5,37.5,150,75,420
2040-09-11 20:00,89,165,150,75,420
2040-09-11 21:00,97.65,97.5,150,75,420
2040-09-11 22:00,81.95,345,150,75,420
2040-09-11 23:00,88.7,277.5,150,75,420
2040-09-12 0:00,76.65,255,0,75,330
2040-09-12 1:00,82.35,337.5,0,75,330
2040-09-12 2:00,83.6,52.5,0,75,330
2040-09-12 3:00,89.95,15,0,75,330
2040-09-12 4:00,80.05,375,0,75,330
2040-09-12 5:00,82.6,172.5,0,75,330
2040-09-12 6:00,81.6,307.5,0,75,330
2040-09-12 7:00,78.1,150,0,75,330
2040-09-12 8:00,84.3,180,150,112.5,420
2040-09-12 9:00,83.9,202.5,150,112.5,420
2040-09-12 10:00,80.7,90,150,112.5,420
2040-09-12 11:00,77.3,45,150,112.5,420
2040-09-12 12:00,87.65,15,150,112.5,420
2040-09-12 13:00,89.7,210,150,112.5,420
2040-09-12 14:00,85.35,322.5,150,112.5,420
2040-09-12 15:00,84.9,150,150,112.5,420
2040-09-12 16:00,80.25,120,150,112.5,420
2040-09-12 17:00,95.75,285,150,112.5,420
2040-09-12 18:00,92.35,127.5,150,75,420
2040-09-12 19:00,98.15,195,150,75,420
2040-09-12 20:00,97.15,37.5,150,75,420
2040-09-12 21:00,85.7,307.5,150,75,420
2040-09-12 22:00,95,202.5,150,75,420
2040-09-12 23:00,98.85,157.5,150,75,420
2040-09-13 0:00,75.65,360,0,75,330
2040-09-13 1:00,86.6,307.5,0,75,330
2040-09-13 2:00,92.7,187.5,0,75,330
2040-09-13 3:00,85.75,82.5,0,75,330
2040-09-13 4:00,88.6,217.5,0,75,330
2040-09-13 5:00,75.7,292.5,0,75,330
2040-09-13 6:00,77.45,7.5,0,75,330
2040-09-13 7:00,80.25,142.5,0,75,330
2040-09-13 8:00,75.1,240,150,112.5,420
2040-09-13 9:00,81.05,375,150,112.5,420
2040-09-13 10:00,81.15,217.5,150,112.5,420
2040-09-13 11:00,93.8,307.5,150,112.5,420
2040-09-13 12:00,92.45,52.5,150,112.5,420
2040-09-13 13:00,97.4,135,150,112.5,420
2040-09-13 14:00,96.1,165,150,112.5,420
2040-09-13 15:00,78.45,225,150,112.5,420
2040-09-13 16:00,75.35,247.5,150,112.5,420
2040-09-13 17:00,94.7,285,150,112.5,420
2040-09-13 18:00,85.1,67.5,150,75,420
2040-09-13 19:00,89.5,337.5,150,75,420
2040-09-13 20:00,94.05,97.5,150,75,420
2040-09-13 21:00,85.1,112.5,150,75,420
2040-09-13 22:00,77.95,82.5,150,75,420
2040-09-13 23:00,97.8,337.5,150,75,420
2040-09-14 0:00,80.4,217.5,0,75,330
2040-09-14 1:00,75.1,127.5,0,75,330
2040-09-14 2:00,79.75,180,0,75,330
2040-09-14 3:00,96,307.5,0,75,330
2040-09-14 4:00,81.85,300,0,75,330
2040-09-14 5:00,83.25,217.5,0,75,330
2040-09-14 6:00,86.7,247.5,0,75,330
2040-09-14 7:00,98.7,210,0,75,330
2040-09-14 8:00,99.6,337.5,150,112.5,420
2040-09-14 9:00,98.75,195,150,112.5,420
2040-09-14 10:00,83,37.5,150,112.5,420
2040-09-14 11:00,83.7,292.5,150,112.5,420
2040-09-14 12:00,78.55,172.5,150,112.5,420
2040-09-14 13:00,81.8,367.5,150,112.5,420
2040-09-14 14:00,91.1,142.5,150,112.5,420
2040-09-14 15:00,91.55,337.5,150,112.5,420
2040-09-14 16:00,92.9,22.5,150,112.5,420
2040-09-14 17:00,95.55,157.5,150,112.5,420
2040-09-14 18:00,78.15,105,150,75,420
2040-09-14 19:00,87.7,195,150,75,420
2040-09-14 20:00,84.8,30,150,75,420
2040-09-14 21:00,91.9,352.5,150,75,420
2040-09-14 22:00,76.45,360,150,75,420
2040-09-14 23:00,96.3,322.5,150,75,420
2040-09-15 0:00,89.1,240,0,75,330
2040-09-15 1:00,87.6,120,0,75,330
2040-09-15 2:00,96.9,225,0,75,330
2040-09-15 3:00,85,75,0,75,330
2040-09-15 4:00,96.7,45,0,75,330
2040-09-15 5:00,81.25,270,0,75,330
2040-09-15 6:00,98.8,315,0,75,330
2040-09-15 7:00,99.2,270,0,75,330
2040-09-15 8:00,77.8,60,150,112.5,420
2040-09-15 9:00,83.2,157.5,150,112.5,420
2040-09-15 10:00,96.8,75,150,112.5,420
2040-09-15 11:00,98.3,247.5,150,112.5,420
2040-09-15 12:00,76.6,105,150,112.5,420
2040-09-15 13:00,95.5,7.5,150,112.5,420
2040-09-15 14:00,90.9,157.5,150,112.5,420
2040-09-15 15:00,91.95,187.5,150,112.5,420
2040-09-15 16:00,78.1,247.5,150,112.5,420
2040-09-15 17:00,95.25,307.5,150,112.5,420
2040-09-15 18:00,90.5,277.5,150,75,420
2040-09-15 19:00,91.65,7.5,150,75,420
2040-09-15 20:00,78.95,262.5,150,75,420
2040-09-15 21:00,81.8,7.5,150,75,420
2040-09-15 22:00,81.15,315,150,75,420
2040-09-15 23:00,83.85,157.5,150,75,420
2040-09-16 0:00,92.15,240,0,75,330
2040-09-16 1:00,89.65,232.5,0,75,330
2040-09-16 2:00,93.05,330,0,75,330
2040-09-16 3:00,96.65,75,0,75,330
2040-09-16 4:00,92,30,0,75,330
2040-09-16 5:00,80.65,60,0,75,330
2040-09-16 6:00,99.5,165,0,75,330
2040-09-16 7:00,83.5,240,0,75,330
2040-09-16 8:00,76.65,232.5,150,112.5,420
2040-09-16 9:00,79.95,285,150,112.5,420
2040-09-16 10:00,86.5,105,150,112.5,420
2040-09-16 11:00,95.7,97.5,150,112.5,420
2040-09-16 12:00,82.15,285,150,112.5,420
2040-09-16 13:00,87.25,45,150,112.5,420
2040-09-16 14:00,94.4,315,150,112.5,420
2040-09-16 15:00,78.95,300,150,112.5,420
2040-09-16 16:00,85.5,337.5,150,112.5,420
2040-09-16 17:00,91.15,52.5,150,112.5,420
2040-09-16 18:00,98.35,67.5,150,75,420
2040-09-16 19:00,82.05,217.5,150,75,420
2040-09-16 20:00,89.05,232.5,150,75,420
2040-09-16 21:00,79.05,367.5,150,75,420
2040-09-16 22:00,93.7,337.5,150,75,420
2040-09-16 23:00,96.05,285,150,75,420
2040-09-17 0:00,93.75,337.5,0,75,330
2040-09-17 1:00,92.95,7.5,0,75,330
2040-09-17 2:00,89.25,165,0,75,330
2040-09-17 3:00,88.5,232.5,0,75,330
2040-09-17 4:00,78.95,127.5,0,75,330
2040-09-17 5:00,75.1,330,0,75,330
2040-09-17 6:00,86.2,165,0,75,330
2040-09-17 7:00,83.45,45,0,75,330
2040-09-17 8:00,79.25,322.5,150,112.5,420
2040-09-17 9:00,76.2,202.5,150,112.5,420
2040-09-17 10:00,91.5,120,150,112.5,420
2040-09-17 11:00,90.15,82.5,150,112.5,420
2040-09-17 12:00,96.5,0,150,112.5,420
2040-09-17 13:00,76.1,7.5,150,112.5,420
2040-09-17 14:00,81.3,30,150,112.5,420
2040-09-17 15:00,80.45,157.5,150,112.5,420
2040-09-17 16:00,82.5,330,150,112.5,420
2040-09-17 17:00,92.75,52.5,150,112.5,420
2040-09-17 18:00,94.15,337.5,150,75,420
2040-09-17 19:00,82.25,225,150,75,420
2040-09-17 20:00,80.2,180,150,75,420
2040-09-17 21:00,94.7,270,150,75,420
2040-09-17 22:00,89.1,30,150,75,420
2040-09-17 23:00,84.95,195,150,75,420
2040-09-18 0:00,79.5,292.5,0,75,330
2040-09-18 1:00,77.8,97.5,0,75,330
2040-09-18 2:00,98.4,180,0,75,330
2040-09-18 3:00,92.65,322.5,0,75,330
2040-09-18 4:00,79.25,180,0,75,330
2040-09-18 5:00,90.1,307.5,0,75,330
2040-09-18 6:00,81.4,315,0,75,330
2040-09-18 7:00,99.95,15,0,75,330
2040-09-18 8:00,91.65,255,150,112.5,420
2040-09-18 9:00,78.1,22.5,150,112.5,420
2040-09-18 10:00,84.55,90,150,112.5,420
2040-09-18 11:00,90.15,90,150,112.5,420
2040-09-18 12:00,84.85,75,150,112.5,420
2040-09-18 13:00,96.7,67.5,150,112.5,420
2040-09-18 14:00,76.05,225,150,112.5,420
2040-09-18 15:00,92.2,22.5,150,112.5,420
2040-09-18 16:00,80,277.5,150,112.5,420
2040-09-18 17:00,85.55,15,150,112.5,420
2040-09-18 18:00,89.15,292.5,150,75,420
2040-09-18 19:00,91.35,210,150,75,420
2040-09-18 20:00,77.95,37.5,150,75,420
2040-09-18 21:00,81.4,322.5,150,75,420
2040-09-18 22:00,97.65,120,150,75,420
2040-09-18 23:00,97.1,330,150,75,420
2040-09-19 0:00,90.35,135,0,75,330
2040-09-19 1:00,96.3,135,0,75,330
2040-09-19 2:00,97.8,112.5,0,75,330
2040-09-19 3:00,83,112.5,0,75,330
2040-09-19 4:00,84.15,82.5,0,75,330
2040-09-19 5:00,96.25,37.5,0,75,330
2040-09-19 6:00,91.55,37.5,0,75,330
2040-09-19 7:00,98.8,225,0,75,330
2040-09-19 8:00,88.05,187.5,150,112.5,420
2040-09-19 9:00,91.15,112.5,150,112.5,420
2040-09-19 10:00,84.85,112.5,150,112.5,420
2040-09-19 11:00,92.65,82.5,150,112.5,420
2040-09-19 12:00,93.45,15,150,112.5,420
2040-09-19 13:00,86,105,150,112.5,420
2040-09-19 14:00,81.85,232.5,150,112.5,420
2040-09-19 15:00,97.15,60,150,112.5,420
2040-09-19 16:00,97.45,352.5,150,112.5,420
2040-09-19 17:00,89.7,157.5,150,112.5,420
2040-09-19 18:00,83,97.5,150,75,420
2040-09-19 19:00,99.4,112.5,150,75,420
2040-09-19 20:00,80.05,270,150,75,420
2040-09-19 21:00,77.55,277.5,150,75,420
2040-09-19 22:00,89.5,322.5,150,75,420
2040-09-19 23:00,93.55,37.5,150,75,420
2040-09-20 0:00,81,345,0,75,330
2040-09-20 1:00,96.65,7.5,0,75,330
2040-09-20 2:00,83.5,90,0,75,330
2040-09-20 3:00,89.2,210,0,75,330
2040-09-20 4:00,90.6,60,0,75,330
2040-09-20 5:00,94.6,367.5,0,75,330
2040-09-20 6:00,94.9,67.5,0,75,330
2040-09-20 7:00,92.55,187.5,0,75,330
2040-09-20 8:00,79.55,67.5,150,112.5,420
2040-09-20 9:00,97.4,120,150,112.5,420
2040-09-20 10:00,75.95,270,150,112.5,420
2040-09-20 11:00,82.85,352.5,150,112.5,420
2040-09-20 12:00,76.8,360,150,112.5,420
2040-09-20 13:00,77.95,142.5,150,112.5,420
2040-09-20 14:00,76.8,82.5,150,112.5,420
2040-09-20 15:00,79.4,37.5,150,112.5,420
2040-09-20 16:00,98.7,277.5,150,112.5,420
2040-09-20 17:00,94.35,232.5,150,112.5,420
2040-09-20 18:00,89.4,52.5,150,75,420
2040-09-20 19:00,82.8,180,150,75,420
2040-09-20 20:00,80.8,67.5,150,75,420
2040-09-20 21:00,85.4,15,150,75,420
2040-09-20 22:00,94.25,360,150,75,420
2040-09-20 23:00,89.3,75,150,75,420
2040-09-21 0:00,81.05,60,0,75,330
2040-09-21 1:00,88.9,142.5,0,75,330
2040-09-21 2:00,97.15,270,0,75,330
2040-09-21 3:00,78.3,247.5,0,75,330
2040-09-21 4:00,82.2,127.5,0,75,330
2040-09-21 5:00,97.65,112.5,0,75,330
2040-09-21 6:00,75.55,217.5,0,75,330
2040-09-21 7:00,90.1,262.5,0,75,330
2040-09-21 8:00,83.45,255,150,112.5,420
2040-09-21 9:00,91.35,45,150,112.5,420
2040-09-21 10:00,85.7,292.5,150,112.5,420
2040-09-21 11:00,98.5,210,150,112.5,420
2040-09-21 12:00,82.45,285,150,112.5,420
2040-09-21 13:00,89.8,22.5,150,112.5,420
2040-09-21 14:00,86.95,157.5,150,112.5,420
2040-09-21 15:00,78.4,337.5,150,112.5,420
2040-09-21 16:00,78.75,217.5,150,112.5,420
2040-09-21 17:00,78.4,127.5,150,112.5,420
2040-09-21 18:00,99.25,195,150,75,420
2040-09-21 19:00,76.95,7.5,150,75,420
2040-09-21 20:00,93.85,315,150,75,420
2040-09-21 21:00,80.45,292.5,150,75,420
2040-09-21 22:00,88.35,367.5,150,75,420
2040-09-21 23:00,81.85,307.5,150,75,420
2040-09-22 0:00,80.45,285,0,75,330
2040-09-22 1:00,76.95,210,0,75,330
2040-09-22 2:00,95,277.5,0,75,330
2040-09-22 3:00,84.4,45,0,75,330
2040-09-22 4:00,94.85,187.5,0,75,330
2040-09-22 5:00,95.3,210,0,75,330
2040-09-22 6:00,83.5,90,0,75,330
2040-09-22 7:00,80.25,277.5,0,75,330
2040-09-22 8:00,75.8,345,150,112.5,420
2040-09-22 9:00,80.45,30,150,112.5,420
2040-09-22 10:00,81.9,292.5,150,112.5,420
2040-09-22 11:00,99.75,322.5,150,112.5,420
2040-09-22 12:00,77.45,225,150,112.5,420
2040-09-22 13:00,86.8,7.5,150,112.5,420
2040-09-22 14:00,92.75,22.5,150,112.5,420
2040-09-22 15:00,95.5,75,150,112.5,420
2040-09-22 16:00,96.35,217.5,150,112.5,420
2040-09-22 17:00,90.9,75,150,112.5,420
2040-09-22 18:00,87.2,82.5,150,75,420
2040-09-22 19:00,91.2,67.5,150,75,420
2040-09-22 20:00,87.75,255,150,75,420
2040-09-22 21:00,96.6,277.5,150,75,420
2040-09-22 22:00,77.1,330,150,75,420
2040-09-22 23:00,78.5,67.5,150,75,420
2040-09-23 0:00,88.8,120,0,75,330
2040-09-23 1:00,95,180,0,75,330
2040-09-23 2:00,76.55,75,0,75,330
2040-09-23 3:00,81.35,105,0,75,330
2040-09-23 4:00,98.7,150,0,75,330
2040-09-23 5:00,96.25,247.5,0,75,330
2040-09-23 6:00,75.65,157.5,0,75,330
2040-09-23 7:00,80.9,300,0,75,330
2040-09-23 8:00,82.7,292.5,150,112.5,420
2040-09-23 9:00,75.5,172.5,150,112.5,420
2040-09-23 10:00,99.8,82.5,150,112.5,420
2040-09-23 11:00,91.2,300,150,112.5,420
2040-09-23 12:00,95.7,240,150,112.5,420
2040-09-23 13:00,87.75,157.5,150,112.5,420
2040-09-23 14:00,97.45,180,150,112.5,420
2040-09-23 15:00,84.75,75,150,112.5,420
2040-09-23 16:00,83.15,135,150,112.5,420
2040-09-23 17:00,84.85,97.5,150,112.5,420
2040-09-23 18:00,90.4,82.5,150,75,420
2040-09-23 19:00,93.9,337.5,150,75,420
2040-09-23 20:00,95.8,292.5,150,75,420
2040-09-23 21:00,77.5,15,150,75,420
2040-09-23 22:00,93.15,135,150,75,420
2040-09-23 23:00,78.25,187.5,150,75,420
2040-09-24 0:00,93.95,225,0,75,330
2040-09-24 1:00,77.1,142.5,0,75,330
2040-09-24 2:00,77.65,97.5,0,75,330
2040-09-24 3:00,92.1,285,0,75,330
2040-09-24 4:00,99.15,262.5,0,75,330
2040-09-24 5:00,85.8,105,0,75,330
2040-09-24 6:00,86.25,195,0,75,330
2040-09-24 7:00,89.8,97.5,0,75,330
2040-09-24 8:00,91.5,172.5,150,112.5,420
2040-09-24 9:00,82.25,7.5,150,112.5,420
2040-09-24 10:00,81.05,285,150,112.5,420
2040-09-24 11:00,81.15,315,150,112.5,420
2040-09-24 12:00,79.55,105,150,112.5,420
2040-09-24 13:00,99.6,217.5,150,112.5,420
2040-09-24 14:00,93.5,45,150,112.5,420
2040-09-24 15:00,81,352.5,150,112.5,420
2040-09-24 16:00,94.55,292.5,150,112.5,420
2040-09-24 17:00,78.65,127.5,150,112.5,420
2040-09-24 18:00,94.8,75,150,75,420
2040-09-24 19:00,90.7,262.5,150,75,420
2040-09-24 20:00,94.25,262.5,150,75,420
2040-09-24 21:00,91.7,142.5,150,75,420
2040-09-24 22:00,83.85,67.5,150,75,420
2040-09-24 23:00,83.5,255,150,75,420
2040-09-25 0:00,82.7,7.5,0,75,330
2040-09-25 1:00,96.75,187.5,0,75,330
2040-09-25 2:00,95,45,0,75,330
2040-09-25 3:00,96.9,330,0,75,330
2040-09-25 4:00,80.65,225,0,75,330
2040-09-25 5:00,95.85,67.5,0,75,330
2040-09-25 6:00,81.45,277.5,0,75,330
2040-09-25 7:00,84.45,202.5,0,75,330
2040-09-25 8:00,83.7,367.5,150,112.5,420
2040-09-25 9:00,81.1,142.5,150,112.5,420
2040-09-25 10:00,91.15,150,150,112.5,420
2040-09-25 11:00,95.7,315,150,112.5,420
2040-09-25 12:00,98.15,97.5,150,112.5,420
2040-09-25 13:00,96.7,232.5,150,112.5,420
2040-09-25 14:00,81.15,270,150,112.5,420
2040-09-25 15:00,82.1,367.5,150,112.5,420
2040-09-25 16:00,96.1,232.5,150,112.5,420
2040-09-25 17:00,77.55,90,150,112.5,420
2040-09-25 18:00,92.35,187.5,150,75,420
2040-09-25 19:00,87.25,217.5,150,75,420
2040-09-25 20:00,95.15,165,150,75,420
2040-09-25 21:00,83.8,337.5,150,75,420
2040-09-25 22:00,94.5,30,150,75,420
2040-09-25 23:00,77.4,352.5,150,75,420
2040-09-26 0:00,82.95,142.5,0,75,330
2040-09-26 1:00,75.5,352.5,0,75,330
2040-09-26 2:00,79.2,202.5,0,75,330
2040-09-26 3:00,86.25,367.5,0,75,330
2040-09-26 4:00,76.6,187.5,0,75,330
2040-09-26 5:00,79.6,37.5,0,75,330
2040-09-26 6:00,85.45,285,0,75,330
2040-09-26 7:00,86.2,322.5,0,75,330
2040-09-26 8:00,94.7,307.5,150,112.5,420
2040-09-26 9:00,82.75,285,150,112.5,420
2040-09-26 10:00,89.5,150,150,112.5,420
2040-09-26 11:00,84.95,142.5,150,112.5,420
2040-09-26 12:00,84.55,97.5,150,112.5,420
2040-09-26 13:00,87.85,270,150,112.5,420
2040-09-26 14:00,88.85,75,150,112.5,420
2040-09-26 15:00,94.55,247.5,150,112.5,420
2040-09-26 16:00,77.65,255,150,112.5,420
2040-09-26 17:00,94.2,225,150,112.5,420
2040-09-26 18:00,75.45,307.5,150,75,420
2040-09-26 19:00,88.4,352.5,150,75,420
2040-09-26 20:00,99.8,337.5,150,75,420
2040-09-26 21:00,80.3,277.5,150,75,420
2040-09-26 22:00,77.15,322.5,150,75,420
2040-09-26 23:00,81.8,292.5,150,75,420
2040-09-27 0:00,99.1,307.5,0,75,330
2040-09-27 1:00,94.95,210,0,75,330
2040-09-27 2:00,88.7,75,0,75,330
2040-09-27 3:00,76.65,262.5,0,75,330
2040-09-27 4:00,98.35,270,0,75,330
2040-09-27 5:00,79.25,345,0,75,330
2040-09-27 6:00,98.95,285,0,75,330
2040-09-27 7:00,98.85,300,0,75,330
2040-09-27 8:00,79.85,352.5,150,112.5,420
2040-09-27 9:00,84.2,315,150,112.5,420
2040-09-27 10:00,87.8,352.5,150,112.5,420
2040-09-27 11:00,94,277.5,150,112.5,420
2040-09-27 12:00,81.2,135,150,112.5,420
2040-09-27 13:00,78.05,105,150,112.5,420
2040-09-27 14:00,77.1,97.5,150,112.5,420
2040-09-27 15:00,86.9,105,150,112.5,420
2040-09-27 16:00,86.7,345,150,112.5,420
2040-09-27 17:00,85.9,330,150,112.5,420
2040-09-27 18:00,96.15,255,150,75,420
2040-09-27 19:00,95.1,217.5,150,75,420
2040-09-27 20:00,87.9,345,150,75,420
2040-09-27 21:00,99.7,202.5,150,75,420
2040-09-27 22:00,98.2,225,150,75,420
2040-09-27 23:00,76.2,262.5,150,75,420
2040-09-28 0:00,88.7,202.5,0,75,330
2040-09-28 1:00,83.2,82.5,0,75,330
2040-09-28 2:00,82.25,247.5,0,75,330
2040-09-28 3:00,85.8,45,0,75,330
2040-09-28 4:00,91.05,367.5,0,75,330
2040-09-28 5:00,82.45,52.5,0,75,330
2040-09-28 6:00,82.05,202.5,0,75,330
2040-09-28 7:00,80.1,45,0,75,330
2040-09-28 8:00,99.8,150,150,112.5,420
2040-09-28 9:00,96.8,105,150,112.5,420
2040-09-28 10:00,98.3,262.5,150,112.5,420
2040-09-28 11:00,82.8,52.5,150,112.5,420
2040-09-28 12:00,90.6,367.5,150,112.5,420
2040-09-28 13:00,75.65,360,150,112.5,420
2040-09-28 14:00,78.2,172.5,150,112.5,420
2040-09-28 15:00,97,142.5,150,112.5,420
2040-09-28 16:00,91.35,150,150,112.5,420
2040-09-28 17:00,92.9,157.5,150,112.5,420
2040-09-28 18:00,78.65,90,150,75,420
2040-09-28 19:00,88.65,22.5,150,75,420
2040-09-28 20:00,78.4,60,150,75,420
2040-09-28 21:00,90.85,0,150,75,420
2040-09-28 22:00,90.1,15,150,75,420
2040-09-28 23:00,84.65,7.5,150,75,420
2040-09-29 0:00,92.95,172.5,0,75,330
2040-09-29 1:00,93.2,157.5,0,75,330
2040-09-29 2:00,75.2,255,0,75,330
