,BUS_1 Load,BUS_2 Load,BUS_3 Load,BUS_4 Load,BUS_5 Load
2021-08-14 11:00,52.93333333,20,100,75,280
2021-08-14 12:00,57.33333333,125,100,75,280
2021-08-14 13:00,63.76666667,105,100,75,280
2021-08-14 14:00,52.7,20,100,75,280
2021-08-14 15:00,66.56666667,110,100,75,280
2021-08-14 16:00,65.86666667,225,100,75,280
2021-08-14 17:00,62.83333333,140,100,75,280
2021-08-14 18:00,63.66666667,210,100,50,280
2021-08-14 19:00,59.33333333,195,100,50,280
2021-08-14 20:00,53.66666667,145,100,50,280
2021-08-14 21:00,65.6,135,100,50,280
2021-08-14 22:00,64.76666667,240,100,50,280
2021-08-14 23:00,64.83333333,70,100,50,280
2021-08-15 0:00,53.36666667,115,0,50,220
2021-08-15 1:00,61.53333333,140,0,50,220
2021-08-15 2:00,60.93333333,210,0,50,220
2021-08-15 3:00,62.16666667,225,0,50,220
2021-08-15 4:00,58.6,45,0,50,220
2021-08-15 5:00,65.8,200,0,50,220
2021-08-15 6:00,52.66666667,140,0,50,220
2021-08-15 7:00,62.06666667,145,0,50,220
2021-08-15 8:00,57.86666667,235,100,75,280
2021-08-15 9:00,61.16666667,210,100,75,280
2021-08-15 10:00,54.96666667,45,100,75,280
2021-08-15 11:00,58.46666667,80,100,75,280
2021-08-15 12:00,50.73333333,40,100,75,280
2021-08-15 13:00,63.73333333,110,100,75,280
2021-08-15 14:00,58.73333333,65,100,75,280
2021-08-15 15:00,56.83333333,140,100,75,280
2021-08-15 16:00,56.16666667,225,100,75,280
2021-08-15 17:00,62,190,100,75,280
2021-08-15 18:00,59,10,100,50,280
2021-08-15 19:00,53.93333333,30,100,50,280
2021-08-15 20:00,59.33333333,40,100,50,280
2021-08-15 21:00,66.46666667,165,100,50,280
2021-08-15 22:00,60.7,10,100,50,280
2021-08-15 23:00,56.43333333,50,100,50,280
2021-08-16 0:00,59.63333333,210,0,50,220
2021-08-16 1:00,51.33333333,45,0,50,220
2021-08-16 2:00,56.83333333,65,0,50,220
2021-08-16 3:00,61.66666667,250,0,50,220
2021-08-16 4:00,50.73333333,90,0,50,220
2021-08-16 5:00,53.53333333,180,0,50,220
2021-08-16 6:00,62.33333333,25,0,50,220
2021-08-16 7:00,62.56666667,70,0,50,220
2021-08-16 8:00,57.8,75,100,75,280
2021-08-16 9:00,51.1,225,100,75,280
2021-08-16 10:00,58.06666667,125,100,75,280
2021-08-16 11:00,56.33333333,5,100,75,280
2021-08-16 12:00,60.23333333,10,100,75,280
2021-08-16 13:00,53.56666667,145,100,75,280
2021-08-16 14:00,66.46666667,235,100,75,280
2021-08-16 15:00,55.8,50,100,75,280
2021-08-16 16:00,66.63333333,45,100,75,280
2021-08-16 17:00,60.06666667,25,100,75,280
2021-08-16 18:00,51.6,10,100,50,280
2021-08-16 19:00,53.73333333,170,100,50,280
2021-08-16 20:00,59.16666667,220,100,50,280
2021-08-16 21:00,63.83333333,155,100,50,280
2021-08-16 22:00,61.7,220,100,50,280
2021-08-16 23:00,53.1,195,100,50,280
2021-08-17 0:00,65.73333333,120,0,50,220
2021-08-17 1:00,54.3,215,0,50,220
2021-08-17 2:00,59.2,45,0,50,220
2021-08-17 3:00,65.26666667,65,0,50,220
2021-08-17 4:00,54.7,175,0,50,220
2021-08-17 5:00,56,180,0,50,220
2021-08-17 6:00,63.8,175,0,50,220
2021-08-17 7:00,56.1,85,0,50,220
2021-08-17 8:00,51.76666667,40,100,75,280
2021-08-17 9:00,61.13333333,95,100,75,280
2021-08-17 10:00,55.7,100,100,75,280
2021-08-17 11:00,63.76666667,200,100,75,280
2021-08-17 12:00,64.3,140,100,75,280
2021-08-17 13:00,56.96666667,210,100,75,280
2021-08-17 14:00,59.5,135,100,75,280
2021-08-17 15:00,51.06666667,200,100,75,280
2021-08-17 16:00,54.26666667,90,100,75,280
2021-08-17 17:00,52.13333333,160,100,75,280
2021-08-17 18:00,52.2,40,100,50,280
2021-08-17 19:00,57.06666667,150,100,50,280
2021-08-17 20:00,64.46666667,5,100,50,280
2021-08-17 21:00,52.33333333,50,100,50,280
2021-08-17 22:00,62.16666667,135,100,50,280
2021-08-17 23:00,51.9,40,100,50,280
2021-08-18 0:00,61.43333333,200,0,50,220
2021-08-18 1:00,63.2,125,0,50,220
2021-08-18 2:00,55,200,0,50,220
2021-08-18 3:00,55.16666667,90,0,50,220
2021-08-18 4:00,57.23333333,120,0,50,220
2021-08-18 5:00,55,100,0,50,220
2021-08-18 6:00,56.33333333,220,0,50,220
2021-08-18 7:00,60.06666667,5,0,50,220
2021-08-18 8:00,58.06666667,130,100,75,280
2021-08-18 9:00,56.03333333,5,100,75,280
2021-08-18 10:00,61.16666667,190,100,75,280
2021-08-18 11:00,63.56666667,185,100,75,280
2021-08-18 12:00,64.26666667,225,100,75,280
2021-08-18 13:00,50.26666667,165,100,75,280
2021-08-18 14:00,58.63333333,100,100,75,280
2021-08-18 15:00,55.36666667,90,100,75,280
2021-08-18 16:00,53.6,50,100,75,280
2021-08-18 17:00,58.13333333,235,100,75,280
2021-08-18 18:00,52.26666667,80,100,50,280
2021-08-18 19:00,63.3,20,100,50,280
2021-08-18 20:00,51.3,80,100,50,280
2021-08-18 21:00,64.8,20,100,50,280
2021-08-18 22:00,52.5,80,100,50,280
2021-08-18 23:00,57.2,20,100,50,280
2021-08-19 0:00,63.13333333,200,0,50,220
2021-08-19 1:00,52.33333333,170,0,50,220
2021-08-19 2:00,52.03333333,160,0,50,220
2021-08-19 3:00,52.93333333,215,0,50,220
2021-08-19 4:00,65,25,0,50,220
2021-08-19 5:00,57.23333333,135,0,50,220
2021-08-19 6:00,60.13333333,190,0,50,220
2021-08-19 7:00,56.23333333,120,0,50,220
2021-08-19 8:00,61.43333333,105,100,75,280
2021-08-19 9:00,61.5,150,100,75,280
2021-08-19 10:00,53.3,150,100,75,280
2021-08-19 11:00,58.36666667,125,100,75,280
2021-08-19 12:00,53.6,120,100,75,280
2021-08-19 13:00,51.8,100,100,75,280
2021-08-19 14:00,64.53333333,75,100,75,280
2021-08-19 15:00,55.96666667,45,100,75,280
2021-08-19 16:00,62.3,115,100,75,280
2021-08-19 17:00,62.03333333,185,100,75,280
2021-08-19 18:00,58.36666667,90,100,50,280
2021-08-19 19:00,59.9,220,100,50,280
2021-08-19 20:00,56.66666667,90,100,50,280
2021-08-19 21:00,54.26666667,225,100,50,280
2021-08-19 22:00,65.36666667,175,100,50,280
2021-08-19 23:00,64.06666667,225,100,50,280
2021-08-20 0:00,54.3,70,0,50,220
2021-08-20 1:00,65.46666667,10,0,50,220
2021-08-20 2:00,57.4,150,0,50,220
2021-08-20 3:00,64.23333333,90,0,50,220
2021-08-20 4:00,51.86666667,15,0,50,220
2021-08-20 5:00,60.7,90,0,50,220
2021-08-20 6:00,51.3,10,0,50,220
2021-08-20 7:00,51.73333333,205,0,50,220
2021-08-20 8:00,58.8,240,100,75,280
2021-08-20 9:00,55.4,190,100,75,280
2021-08-20 10:00,55.2,145,100,75,280
2021-08-20 11:00,60.33333333,105,100,75,280
2021-08-20 12:00,59.7,250,100,75,280
2021-08-20 13:00,66.56666667,20,100,75,280
2021-08-20 14:00,54.4,145,100,75,280
2021-08-20 15:00,60.96666667,115,100,75,280
2021-08-20 16:00,54.33333333,245,100,75,280
2021-08-20 17:00,50.26666667,210,100,75,280
2021-08-20 18:00,60.56666667,240,100,50,280
2021-08-20 19:00,57.1,170,100,50,280
2021-08-20 20:00,56.9,55,100,50,280
2021-08-20 21:00,56.8,180,100,50,280
2021-08-20 22:00,53.2,245,100,50,280
2021-08-20 23:00,60.4,180,100,50,280
2021-08-21 0:00,61.8,185,0,50,220
2021-08-21 1:00,58.73333333,135,0,50,220
2021-08-21 2:00,59.46666667,95,0,50,220
2021-08-21 3:00,58.4,55,0,50,220
2021-08-21 4:00,55.86666667,125,0,50,220
2021-08-21 5:00,53.93333333,155,0,50,220
2021-08-21 6:00,50.36666667,165,0,50,220
2021-08-21 7:00,53.03333333,245,0,50,220
2021-08-21 8:00,64.63333333,195,100,75,280
2021-08-21 9:00,59.83333333,230,100,75,280
2021-08-21 10:00,62.83333333,145,100,75,280
2021-08-21 11:00,65.1,195,100,75,280
2021-08-21 12:00,56.36666667,205,100,75,280
2021-08-21 13:00,63.13333333,105,100,75,280
2021-08-21 14:00,64.43333333,205,100,75,280
2021-08-21 15:00,55.56666667,115,100,75,280
2021-08-21 16:00,55.73333333,165,100,75,280
2021-08-21 17:00,61.73333333,20,100,75,280
2021-08-21 18:00,51.5,50,100,50,280
2021-08-21 19:00,57.96666667,75,100,50,280
2021-08-21 20:00,59.76666667,135,100,50,280
2021-08-21 21:00,52.56666667,215,100,50,280
2021-08-21 22:00,66.6,130,100,50,280
2021-08-21 23:00,55.06666667,125,100,50,280
2021-08-22 0:00,56.5,230,0,50,220
2021-08-22 1:00,63.7,220,0,50,220
2021-08-22 2:00,59.16666667,170,0,50,220
2021-08-22 3:00,59.2,30,0,50,220
2021-08-22 4:00,63.83333333,190,0,50,220
2021-08-22 5:00,63.63333333,160,0,50,220
2021-08-22 6:00,53.46666667,45,0,50,220
2021-08-22 7:00,59.43333333,100,0,50,220
2021-08-22 8:00,62.3,15,100,75,280
2021-08-22 9:00,53.8,90,100,75,280
2021-08-22 10:00,60.26666667,110,100,75,280
2021-08-22 11:00,62.5,30,100,75,280
2021-08-22 12:00,58.46666667,15,100,75,280
2021-08-22 13:00,50.03333333,100,100,75,280
2021-08-22 14:00,62.13333333,150,100,75,280
2021-08-22 15:00,62.43333333,200,100,75,280
2021-08-22 16:00,61.06666667,245,100,75,280
2021-08-22 17:00,65,55,100,75,280
2021-08-22 18:00,58.76666667,205,100,50,280
2021-08-22 19:00,54.83333333,45,100,50,280
2021-08-22 20:00,56.4,70,100,50,280
2021-08-22 21:00,59.6,110,100,50,280
2021-08-22 22:00,64.46666667,210,100,50,280
2021-08-22 23:00,64.76666667,20,100,50,280
2021-08-23 0:00,58.16666667,225,0,50,220
2021-08-23 1:00,54.4,30,0,50,220
2021-08-23 2:00,63.4,45,0,50,220
2021-08-23 3:00,52.73333333,190,0,50,220
2021-08-23 4:00,64.83333333,40,0,50,220
2021-08-23 5:00,54.03333333,100,0,50,220
2021-08-23 6:00,65.6,145,0,50,220
2021-08-23 7:00,53.2,55,0,50,220
2021-08-23 8:00,59.9,120,100,75,280
2021-08-23 9:00,54.46666667,60,100,75,280
2021-08-23 10:00,64.26666667,140,100,75,280
2021-08-23 11:00,54.06666667,40,100,75,280
2021-08-23 12:00,64.63333333,170,100,75,280
2021-08-23 13:00,62.66666667,40,100,75,280
2021-08-23 14:00,58.96666667,85,100,75,280
2021-08-23 15:00,54.06666667,45,100,75,280
2021-08-23 16:00,51.5,185,100,75,280
2021-08-23 17:00,63.13333333,175,100,75,280
2021-08-23 18:00,62.96666667,110,100,50,280
2021-08-23 19:00,57.06666667,15,100,50,280
2021-08-23 20:00,66.33333333,225,100,50,280
2021-08-23 21:00,54.73333333,100,100,50,280
2021-08-23 22:00,59.46666667,15,100,50,280
2021-08-23 23:00,50.56666667,80,100,50,280
2021-08-24 0:00,60.86666667,175,0,50,220
2021-08-24 1:00,52.53333333,75,0,50,220
2021-08-24 2:00,53.86666667,140,0,50,220
2021-08-24 3:00,59.06666667,80,0,50,220
2021-08-24 4:00,60.13333333,250,0,50,220
2021-08-24 5:00,50.23333333,160,0,50,220
2021-08-24 6:00,54.7,40,0,50,220
2021-08-24 7:00,57.93333333,70,0,50,220
2021-08-24 8:00,57.66666667,155,100,75,280
2021-08-24 9:00,55.16666667,45,100,75,280
2021-08-24 10:00,63.33333333,180,100,75,280
2021-08-24 11:00,56.9,90,100,75,280
2021-08-24 12:00,62.16666667,5,100,75,280
2021-08-24 13:00,66.5,105,100,75,280
2021-08-24 14:00,58.8,35,100,75,280
2021-08-24 15:00,61.03333333,135,100,75,280
2021-08-24 16:00,54.8,145,100,75,280
2021-08-24 17:00,60.66666667,75,100,75,280
2021-08-24 18:00,65.9,125,100,50,280
2021-08-24 19:00,56.4,60,100,50,280
2021-08-24 20:00,52.46666667,110,100,50,280
2021-08-24 21:00,55.03333333,120,100,50,280
2021-08-24 22:00,50.5,90,100,50,280
2021-08-24 23:00,54.2,220,100,50,280
2021-08-25 0:00,54.7,10,0,50,220
2021-08-25 1:00,63.33333333,140,0,50,220
2021-08-25 2:00,66.36666667,195,0,50,220
2021-08-25 3:00,53.16666667,210,0,50,220
2021-08-25 4:00,57.76666667,70,0,50,220
2021-08-25 5:00,56.96666667,45,0,50,220
2021-08-25 6:00,56.7,225,0,50,220
2021-08-25 7:00,60.63333333,0,0,50,220
2021-08-25 8:00,66.2,230,100,75,280
2021-08-25 9:00,65.63333333,130,100,75,280
2021-08-25 10:00,51.5,205,100,75,280
2021-08-25 11:00,65.1,35,100,75,280
2021-08-25 12:00,59.76666667,190,100,75,280
2021-08-25 13:00,64.63333333,105,100,75,280
2021-08-25 14:00,61.26666667,105,100,75,280
2021-08-25 15:00,54.8,205,100,75,280
2021-08-25 16:00,56.56666667,170,100,75,280
2021-08-25 17:00,58.1,95,100,75,280
2021-08-25 18:00,54.96666667,70,100,50,280
2021-08-25 19:00,59.03333333,175,100,50,280
2021-08-25 20:00,52.16666667,105,100,50,280
2021-08-25 21:00,59.4,50,100,50,280
2021-08-25 22:00,56.6,175,100,50,280
2021-08-25 23:00,58.86666667,70,100,50,280
2021-08-26 0:00,52.03333333,35,0,50,220
2021-08-26 1:00,64.13333333,35,0,50,220
2021-08-26 2:00,63.36666667,75,0,50,220
2021-08-26 3:00,59.56666667,165,0,50,220
2021-08-26 4:00,58.9,5,0,50,220
2021-08-26 5:00,64.26666667,200,0,50,220
2021-08-26 6:00,59,70,0,50,220
2021-08-26 7:00,55.5,180,0,50,220
2021-08-26 8:00,64.5,70,100,75,280
2021-08-26 9:00,64.6,170,100,75,280
2021-08-26 10:00,55.33333333,105,100,75,280
2021-08-26 11:00,65.33333333,25,100,75,280
2021-08-26 12:00,55.6,220,100,75,280
2021-08-26 13:00,56.6,230,100,75,280
2021-08-26 14:00,54.8,175,100,75,280
2021-08-26 15:00,63.73333333,170,100,75,280
2021-08-26 16:00,62.9,115,100,75,280
2021-08-26 17:00,61.26666667,90,100,75,280
2021-08-26 18:00,59.86666667,25,100,50,280
2021-08-26 19:00,64.6,160,100,50,280
2021-08-26 20:00,53.3,60,100,50,280
2021-08-26 21:00,55.13333333,35,100,50,280
2021-08-26 22:00,50.6,40,100,50,280
2021-08-26 23:00,65.43333333,95,100,50,280
2021-08-27 0:00,50.53333333,55,0,50,220
2021-08-27 1:00,61.23333333,165,0,50,220
2021-08-27 2:00,56.6,135,0,50,220
2021-08-27 3:00,64.36666667,180,0,50,220
2021-08-27 4:00,55.4,100,0,50,220
2021-08-27 5:00,66.23333333,60,0,50,220
2021-08-27 6:00,55.13333333,130,0,50,220
2021-08-27 7:00,57.36666667,110,0,50,220
2021-08-27 8:00,52.16666667,185,100,75,280
2021-08-27 9:00,63.6,155,100,75,280
2021-08-27 10:00,62.53333333,160,100,75,280
2021-08-27 11:00,61.03333333,75,100,75,280
2021-08-27 12:00,59.1,185,100,75,280
2021-08-27 13:00,65.66666667,45,100,75,280
2021-08-27 14:00,51.1,135,100,75,280
2021-08-27 15:00,56.16666667,95,100,75,280
2021-08-27 16:00,51.06666667,30,100,75,280
2021-08-27 17:00,65.2,50,100,75,280
2021-08-27 18:00,63.63333333,45,100,50,280
2021-08-27 19:00,50.56666667,225,100,50,280
2021-08-27 20:00,57.1,220,100,50,280
2021-08-27 21:00,66.6,180,100,50,280
2021-08-27 22:00,58.53333333,185,100,50,280
2021-08-27 23:00,61.6,180,100,50,280
2021-08-28 0:00,52.23333333,5,0,50,220
2021-08-28 1:00,52.36666667,155,0,50,220
2021-08-28 2:00,55.3,110,0,50,220
2021-08-28 3:00,51.63333333,30,0,50,220
2021-08-28 4:00,65.76666667,195,0,50,220
2021-08-28 5:00,60.33333333,175,0,50,220
2021-08-28 6:00,59.33333333,155,0,50,220
2021-08-28 7:00,65.8,100,0,50,220
2021-08-28 8:00,61.83333333,95,100,75,280
2021-08-28 9:00,63.8,205,100,75,280
2021-08-28 10:00,63.9,40,100,75,280
2021-08-28 11:00,60.73333333,135,100,75,280
2021-08-28 12:00,52.4,20,100,75,280
2021-08-28 13:00,58.13333333,205,100,75,280
2021-08-28 14:00,51.4,70,100,75,280
2021-08-28 15:00,54.36666667,50,100,75,280
2021-08-28 16:00,61.8,115,100,75,280
2021-08-28 17:00,61.53333333,170,100,75,280
2021-08-28 18:00,64.06666667,145,100,50,280
2021-08-28 19:00,66.6,95,100,50,280
2021-08-28 20:00,57.76666667,10,100,50,280
2021-08-28 21:00,59.06666667,25,100,50,280
2021-08-28 22:00,55.26666667,175,100,50,280
2021-08-28 23:00,63.3,20,100,50,280
2021-08-29 0:00,59.1,105,0,50,220
2021-08-29 1:00,51.66666667,125,0,50,220
2021-08-29 2:00,60.2,105,0,50,220
2021-08-29 3:00,66.13333333,15,0,50,220
2021-08-29 4:00,51.4,195,0,50,220
2021-08-29 5:00,50.5,210,0,50,220
2021-08-29 6:00,58.43333333,245,0,50,220
2021-08-29 7:00,56.43333333,120,0,50,220
2021-08-29 8:00,51.7,150,100,75,280
2021-08-29 9:00,57.33333333,205,100,75,280
2021-08-29 10:00,56.33333333,85,100,75,280
2021-08-29 11:00,54.16666667,15,100,75,280
2021-08-29 12:00,65.86666667,185,100,75,280
2021-08-29 13:00,64.2,55,100,75,280
2021-08-29 14:00,54.56666667,95,100,75,280
2021-08-29 15:00,52.93333333,160,100,75,280
2021-08-29 16:00,53.86666667,200,100,75,280
2021-08-29 17:00,61.4,190,100,75,280
2021-08-29 18:00,51.5,70,100,50,280
2021-08-29 19:00,66.03333333,200,100,50,280
2021-08-29 20:00,53.36666667,230,100,50,280
2021-08-29 21:00,65.3,15,100,50,280
2021-08-29 22:00,64.5,125,100,50,280
2021-08-29 23:00,62.6,10,100,50,280
2021-08-30 0:00,50.83333333,105,0,50,220
2021-08-30 1:00,52.5,110,0,50,220
2021-08-30 2:00,60.13333333,40,0,50,220
2021-08-30 3:00,63.63333333,235,0,50,220
2021-08-30 4:00,64.06666667,105,0,50,220
2021-08-30 5:00,56.66666667,170,0,50,220
2021-08-30 6:00,65.93333333,15,0,50,220
2021-08-30 7:00,62.43333333,65,0,50,220
2021-08-30 8:00,56.66666667,185,100,75,280
2021-08-30 9:00,63.13333333,25,100,75,280
2021-08-30 10:00,64.23333333,125,100,75,280
2021-08-30 11:00,60.5,125,100,75,280
2021-08-30 12:00,50.9,40,100,75,280
2021-08-30 13:00,50.1,180,100,75,280
2021-08-30 14:00,58.3,5,100,75,280
2021-08-30 15:00,52.96666667,160,100,75,280
2021-08-30 16:00,57.73333333,170,100,75,280
2021-08-30 17:00,57.7,235,100,75,280
2021-08-30 18:00,59.1,125,100,50,280
2021-08-30 19:00,56.1,10,100,50,280
2021-08-30 20:00,59.4,155,100,50,280
2021-08-30 21:00,61.3,155,100,50,280
2021-08-30 22:00,55.13333333,165,100,50,280
2021-08-30 23:00,62.13333333,125,100,50,280
2021-08-31 0:00,55.8,160,0,50,220
2021-08-31 1:00,55.46666667,135,0,50,220
2021-08-31 2:00,54.33333333,50,0,50,220
2021-08-31 3:00,57.43333333,115,0,50,220
2021-08-31 4:00,60.83333333,30,0,50,220
2021-08-31 5:00,51.13333333,250,0,50,220
2021-08-31 6:00,50.83333333,30,0,50,220
2021-08-31 7:00,51.93333333,50,0,50,220
2021-08-31 8:00,58.93333333,240,100,75,280
2021-08-31 9:00,52.06666667,0,100,75,280
2021-08-31 10:00,66.46666667,45,100,75,280
2021-08-31 11:00,53.16666667,35,100,75,280
2021-08-31 12:00,51.56666667,235,100,75,280
2021-08-31 13:00,57.7,195,100,75,280
2021-08-31 14:00,59.23333333,220,100,75,280
2021-08-31 15:00,58.13333333,55,100,75,280
2021-08-31 16:00,51.5,155,100,75,280
2021-08-31 17:00,62.73333333,135,100,75,280
2021-08-31 18:00,54.2,35,100,50,280
2021-08-31 19:00,65.36666667,15,100,50,280
2021-08-31 20:00,60.06666667,220,100,50,280
2021-08-31 21:00,58.6,10,100,50,280
2021-08-31 22:00,55.96666667,245,100,50,280
2021-08-31 23:00,61.63333333,180,100,50,280
2021-09-01 0:00,56.9,85,0,50,220
2021-09-01 1:00,65.2,230,0,50,220
2021-09-01 2:00,61.8,175,0,50,220
2021-09-01 3:00,65.2,150,0,50,220
2021-09-01 4:00,57.93333333,135,0,50,220
2021-09-01 5:00,65.5,55,0,50,220
2021-09-01 6:00,56.66666667,125,0,50,220
2021-09-01 7:00,65.06666667,60,0,50,220
2021-09-01 8:00,50.26666667,235,100,75,280
2021-09-01 9:00,58.36666667,60,100,75,280
2021-09-01 10:00,63.5,95,100,75,280
2021-09-01 11:00,54.03333333,160,100,75,280
2021-09-01 12:00,62.1,95,100,75,280
2021-09-01 13:00,53.63333333,215,100,75,280
2021-09-01 14:00,56.83333333,250,100,75,280
2021-09-01 15:00,62.8,170,100,75,280
2021-09-01 16:00,50.5,60,100,75,280
2021-09-01 17:00,63.9,20,100,75,280
2021-09-01 18:00,55.63333333,225,100,50,280
2021-09-01 19:00,53.4,75,100,50,280
2021-09-01 20:00,54.73333333,55,100,50,280
2021-09-01 21:00,62.26666667,205,100,50,280
2021-09-01 22:00,55.3,135,100,50,280
2021-09-01 23:00,51.53333333,240,100,50,280
2021-09-02 0:00,56.6,135,0,50,220
2021-09-02 1:00,66.6,40,0,50,220
2021-09-02 2:00,60.73333333,85,0,50,220
2021-09-02 3:00,58.23333333,160,0,50,220
2021-09-02 4:00,51.7,85,0,50,220
2021-09-02 5:00,53.53333333,45,0,50,220
2021-09-02 6:00,50.7,195,0,50,220
2021-09-02 7:00,51,190,0,50,220
2021-09-02 8:00,63.76666667,210,100,75,280
2021-09-02 9:00,61.9,220,100,75,280
2021-09-02 10:00,53.66666667,15,100,75,280
2021-09-02 11:00,50.33333333,180,100,75,280
2021-09-02 12:00,50.86666667,145,100,75,280
2021-09-02 13:00,54.13333333,195,100,75,280
2021-09-02 14:00,53,245,100,75,280
2021-09-02 15:00,53.73333333,190,100,75,280
2021-09-02 16:00,55.76666667,90,100,75,280
2021-09-02 17:00,63.23333333,185,100,75,280
2021-09-02 18:00,52.26666667,140,100,50,280
2021-09-02 19:00,58.9,55,100,50,280
2021-09-02 20:00,52.06666667,230,100,50,280
2021-09-02 21:00,54.16666667,65,100,50,280
2021-09-02 22:00,64.83333333,240,100,50,280
2021-09-02 23:00,63.96666667,165,100,50,280
2021-09-03 0:00,50.26666667,150,0,50,220
2021-09-03 1:00,66.33333333,45,0,50,220
2021-09-03 2:00,57.73333333,35,0,50,220
2021-09-03 3:00,64.96666667,65,0,50,220
2021-09-03 4:00,65.36666667,130,0,50,220
2021-09-03 5:00,59.86666667,210,0,50,220
2021-09-03 6:00,62.93333333,40,0,50,220
2021-09-03 7:00,55.56666667,170,0,50,220
2021-09-03 8:00,59.26666667,25,100,75,280
2021-09-03 9:00,60.7,230,100,75,280
2021-09-03 10:00,51.36666667,45,100,75,280
2021-09-03 11:00,60.1,245,100,75,280
2021-09-03 12:00,62.6,160,100,75,280
2021-09-03 13:00,56.4,105,100,75,280
2021-09-03 14:00,56.63333333,45,100,75,280
2021-09-03 15:00,51.86666667,185,100,75,280
2021-09-03 16:00,62.33333333,185,100,75,280
2021-09-03 17:00,60.4,75,100,75,280
2021-09-03 18:00,55.96666667,75,100,50,280
2021-09-03 19:00,54.13333333,90,100,50,280
2021-09-03 20:00,65.43333333,25,100,50,280
2021-09-03 21:00,64.33333333,170,100,50,280
2021-09-03 22:00,53.96666667,125,100,50,280
2021-09-03 23:00,61.36666667,95,100,50,280
2021-09-04 0:00,58.16666667,105,0,50,220
2021-09-04 1:00,52.36666667,45,0,50,220
2021-09-04 2:00,51.73333333,230,0,50,220
2021-09-04 3:00,58.56666667,190,0,50,220
2021-09-04 4:00,55.3,90,0,50,220
2021-09-04 5:00,65.36666667,235,0,50,220
2021-09-04 6:00,65.96666667,50,0,50,220
2021-09-04 7:00,63.46666667,115,0,50,220
2021-09-04 8:00,65.76666667,60,100,75,280
2021-09-04 9:00,58.96666667,140,100,75,280
2021-09-04 10:00,52.2,80,100,75,280
2021-09-04 11:00,58.26666667,145,100,75,280
2021-09-04 12:00,61.1,95,100,75,280
2021-09-04 13:00,51.73333333,205,100,75,280
2021-09-04 14:00,54.13333333,235,100,75,280
2021-09-04 15:00,59.7,225,100,75,280
2021-09-04 16:00,59.73333333,80,100,75,280
2021-09-04 17:00,60.4,140,100,75,280
2021-09-04 18:00,59.6,60,100,50,280
2021-09-04 19:00,51.7,95,100,50,280
2021-09-04 20:00,62.23333333,50,100,50,280
2021-09-04 21:00,53,125,100,50,280
2021-09-04 22:00,61.6,130,100,50,280
2021-09-04 23:00,66.4,180,100,50,280
2021-09-05 0:00,54.06666667,105,0,50,220
2021-09-05 1:00,66.33333333,220,0,50,220
2021-09-05 2:00,57.46666667,220,0,50,220
2021-09-05 3:00,59.6,235,0,50,220
2021-09-05 4:00,53.53333333,155,0,50,220
2021-09-05 5:00,65.13333333,125,0,50,220
2021-09-05 6:00,53.13333333,220,0,50,220
2021-09-05 7:00,56.96666667,65,0,50,220
2021-09-05 8:00,53.3,60,100,75,280
2021-09-05 9:00,61.86666667,45,100,75,280
2021-09-05 10:00,64.73333333,30,100,75,280
2021-09-05 11:00,51.5,190,100,75,280
2021-09-05 12:00,55.46666667,65,100,75,280
2021-09-05 13:00,53.63333333,120,100,75,280
2021-09-05 14:00,57.66666667,210,100,75,280
2021-09-05 15:00,51.06666667,155,100,75,280
2021-09-05 16:00,56.06666667,120,100,75,280
2021-09-05 17:00,62.1,105,100,75,280
2021-09-05 18:00,63.96666667,170,100,50,280
2021-09-05 19:00,51.5,60,100,50,280
2021-09-05 20:00,60.63333333,60,100,50,280
2021-09-05 21:00,51.56666667,210,100,50,280
2021-09-05 22:00,64.53333333,85,100,50,280
2021-09-05 23:00,63.1,10,100,50,280
2021-09-06 0:00,53.53333333,70,0,50,220
2021-09-06 1:00,51.76666667,145,0,50,220
2021-09-06 2:00,58.33333333,60,0,50,220
2021-09-06 3:00,59.7,195,0,50,220
2021-09-06 4:00,59.73333333,115,0,50,220
2021-09-06 5:00,55.93333333,210,0,50,220
